./opcode/0/351f49ccd591afe44a81d5d1bf4eca30.vir.txt
B A B A  : 0.0006469378276159511
5 2 2 15  : 1.658814942605003e-05
6 29 6 9  : 1.658814942605003e-05
2 2 C B  : 3.317629885210006e-05
2 8 17 E  : 1.658814942605003e-05
4 E 4 8  : 1.658814942605003e-05
A E E 2  : 1.658814942605003e-05
4 2 2 C  : 4.976444827815009e-05
1 4 C 8  : 3.317629885210006e-05
38 1 4 2  : 1.658814942605003e-05
2B E 2 E  : 1.658814942605003e-05
1B 4 2 2  : 1.658814942605003e-05
8 2 7 2  : 4.976444827815009e-05
12 12 15 2  : 3.317629885210006e-05
B 8 1D 12  : 4.976444827815009e-05
E 12 15 2  : 6.635259770420012e-05
12 2 B 8  : 6.635259770420012e-05
1D 12 2 2  : 4.976444827815009e-05
2 3 17 21  : 1.658814942605003e-05
A 2 A 6  : 1.658814942605003e-05
2 B 8 37  : 3.317629885210006e-05
2 8 2 2  : 4.976444827815009e-05
2 32 2 2  : 4.976444827815009e-05
4 2 14 6  : 1.658814942605003e-05
32 2 3 B  : 1.658814942605003e-05
8 1D 8 1D  : 1.658814942605003e-05
9 E 6 2  : 1.658814942605003e-05
2 B 4 6  : 1.658814942605003e-05
36 2 8 23  : 1.658814942605003e-05
B B 3 2  : 1.658814942605003e-05
2 2 8 2  : 8.294074713025015e-05
2 14 6 32  : 1.658814942605003e-05
2 3 B 8  : 1.658814942605003e-05
B B 2 12  : 4.976444827815009e-05
2 2 36 2  : 6.635259770420012e-05
3 8 32 2  : 1.658814942605003e-05
2 E 6 32  : 3.317629885210006e-05
2 15 B B  : 0.00011611704598235021
21 6 37 2  : 1.658814942605003e-05
8 17 2 F  : 1.658814942605003e-05
12 36 2 6  : 1.658814942605003e-05
D 2 2 4  : 1.658814942605003e-05
8 23 2 3  : 1.658814942605003e-05
C D 2 2  : 1.658814942605003e-05
2 15 B 2  : 6.635259770420012e-05
D B 21 6  : 1.658814942605003e-05
37 2 8 17  : 1.658814942605003e-05
2 7 2 2  : 3.317629885210006e-05
2 C 2 B  : 1.658814942605003e-05
C D D B  : 1.658814942605003e-05
6 9 6 29  : 1.658814942605003e-05
2 21 12 36  : 1.658814942605003e-05
A 2 C 2  : 1.658814942605003e-05
2 2 E C  : 1.658814942605003e-05
12 36 15 8  : 1.658814942605003e-05
E C D 4  : 1.658814942605003e-05
2 12 A 3  : 1.658814942605003e-05
8 1D 2 3  : 1.658814942605003e-05
6 29 2 C  : 1.658814942605003e-05
E 4 A 2  : 1.658814942605003e-05
B 2 8 1D  : 0.00023223409196470042
C 2 12 A  : 1.658814942605003e-05
3 8 29 2  : 1.658814942605003e-05
B 2 3 8  : 3.317629885210006e-05
1D 2 3 2  : 1.658814942605003e-05
C 8 7 2  : 1.658814942605003e-05
2 E 4 A  : 3.317629885210006e-05
B B 2 8  : 0.00014929334483445027
1D B F F  : 3.317629885210006e-05
37 B 8 32  : 1.658814942605003e-05
6 33 12 2  : 1.658814942605003e-05
23 8 7 2  : 1.658814942605003e-05
3 3 8 32  : 3.317629885210006e-05
15 8 37 A  : 3.317629885210006e-05
3 D B F  : 3.317629885210006e-05
B 8 37 8  : 1.658814942605003e-05
37 8 9 2  : 1.658814942605003e-05
4 2 8 37  : 1.658814942605003e-05
B 8 32 8  : 1.658814942605003e-05
A 2 3 6  : 1.658814942605003e-05
33 12 2 12  : 1.658814942605003e-05
8 32 8 23  : 1.658814942605003e-05
8 2 1D 8  : 1.658814942605003e-05
21 6 33 2  : 3.317629885210006e-05
21 2 12 2  : 1.658814942605003e-05
B 6 33 12  : 1.658814942605003e-05
1 1 8 38  : 1.658814942605003e-05
2 6 29 8  : 1.658814942605003e-05
38 8 29 8  : 1.658814942605003e-05
15 B 8 1D  : 0.00018246964368655034
C 4 2 2  : 3.317629885210006e-05
D 2 C 4  : 3.317629885210006e-05
D 4 2 2  : 6.635259770420012e-05
1 1 1 8  : 1.658814942605003e-05
2 2 2 36  : 1.658814942605003e-05
2 D 4 2  : 4.976444827815009e-05
12 2 12 E  : 1.658814942605003e-05
C 2 12 2  : 3.317629885210006e-05
2 36 2 6  : 1.658814942605003e-05
6 38 15 B  : 4.976444827815009e-05
1D 8 33 8  : 1.658814942605003e-05
1D F F F  : 8.294074713025015e-05
33 2 2 F  : 1.658814942605003e-05
4 B 6 37  : 1.658814942605003e-05
2 29 A 3  : 1.658814942605003e-05
38 B 3 F  : 1.658814942605003e-05
8 7 21 9  : 1.658814942605003e-05
8 1D 2 B  : 6.635259770420012e-05
2 12 4 8  : 1.658814942605003e-05
1 2 8 2  : 4.976444827815009e-05
2 4 12 A  : 3.317629885210006e-05
9 12 A B  : 1.658814942605003e-05
9 8 38 8  : 1.658814942605003e-05
2 4 2 D  : 1.658814942605003e-05
2 D 8 37  : 1.658814942605003e-05
2 A B 8  : 1.658814942605003e-05
33 2 C B  : 1.658814942605003e-05
2 C 8 38  : 1.658814942605003e-05
C 8 29 2  : 1.658814942605003e-05
C C 2 D  : 1.658814942605003e-05
C 2 D 4  : 1.658814942605003e-05
1D 2 21 7  : 1.658814942605003e-05
15 15 8 29  : 4.976444827815009e-05
15 15 8 1D  : 4.976444827815009e-05
1 B 1 4  : 1.658814942605003e-05
2 C 2 8  : 3.317629885210006e-05
7 2 E B  : 1.658814942605003e-05
2 15 F F  : 3.317629885210006e-05
2 7 2 4  : 1.658814942605003e-05
2 1 8 2  : 1.658814942605003e-05
2 1 1 B  : 1.658814942605003e-05
8 1E 14 2  : 3.317629885210006e-05
1D 2 8 7  : 1.658814942605003e-05
E 2 A 2  : 0.00013270519540840023
D B 8 9  : 1.658814942605003e-05
2 E 2 A  : 0.00011611704598235021
8 29 15 B  : 6.635259770420012e-05
E A 2 8  : 1.658814942605003e-05
1D 12 12 2  : 6.635259770420012e-05
2 2 6 3A  : 1.658814942605003e-05
B 34 2 B  : 3.317629885210006e-05
E A 12 15  : 1.658814942605003e-05
2 B 8 1D  : 3.317629885210006e-05
12 A 2 8  : 4.976444827815009e-05
E E 2B F  : 1.658814942605003e-05
F 12 2 2  : 1.658814942605003e-05
33 1 E 2  : 9.952889655630017e-05
E 2 34 14  : 8.294074713025015e-05
7 3 2 12  : 1.658814942605003e-05
6 33 12 A  : 3.317629885210006e-05
8 29 1 E  : 4.976444827815009e-05
34 2 2 D  : 1.658814942605003e-05
21 14 8 33  : 1.658814942605003e-05
E 2 E 2  : 6.635259770420012e-05
2B 2 21 2  : 1.658814942605003e-05
8 32 21 A  : 1.658814942605003e-05
2 8 38 8  : 1.658814942605003e-05
3 2 5 A  : 4.976444827815009e-05
34 14 6 7  : 1.658814942605003e-05
B 8 29 1  : 1.658814942605003e-05
2 34 2 2  : 0.00011611704598235021
D 21 14 8  : 3.317629885210006e-05
33 2 B A  : 3.317629885210006e-05
A 8 9 B  : 1.658814942605003e-05
29 1 E 2  : 3.317629885210006e-05
34 14 2 B  : 1.658814942605003e-05
21 A 15 2  : 1.658814942605003e-05
2 21 B F  : 1.658814942605003e-05
2 33 1 E  : 1.658814942605003e-05
1F 4 6 9  : 1.658814942605003e-05
21 2 2 34  : 1.658814942605003e-05
1B 15 B 2  : 1.658814942605003e-05
21 2 B F  : 3.317629885210006e-05
D 2 1B D  : 1.658814942605003e-05
38 8 33 1  : 1.658814942605003e-05
2 2 34 14  : 3.317629885210006e-05
6 7 21 7  : 1.658814942605003e-05
2 34 6 7  : 3.317629885210006e-05
D 2 6 7  : 1.658814942605003e-05
2 2 21 34  : 1.658814942605003e-05
14 2 B A  : 1.658814942605003e-05
2 2 34 6  : 1.658814942605003e-05
7 2 2 39  : 1.658814942605003e-05
14 9 6 1D  : 1.658814942605003e-05
2 2 B A  : 8.294074713025015e-05
21 28 15 B  : 1.658814942605003e-05
2 8 29 6  : 1.658814942605003e-05
B 15 B 2  : 0.00011611704598235021
8 29 8 32  : 1.658814942605003e-05
2 2 39 14  : 1.658814942605003e-05
9 6 1D 2  : 1.658814942605003e-05
8 29 21 2  : 1.658814942605003e-05
2 2 21 A  : 1.658814942605003e-05
2 8 E 29  : 1.658814942605003e-05
21 B 2 2  : 1.658814942605003e-05
12 15 2 B  : 3.317629885210006e-05
D 2 2 D  : 1.658814942605003e-05
12 A 12 2  : 3.317629885210006e-05
B 15 8 1D  : 1.658814942605003e-05
15 8 1D F  : 3.317629885210006e-05
12 1 2 2  : 1.658814942605003e-05
E E A 2  : 1.658814942605003e-05
8 38 12 12  : 1.658814942605003e-05
B 8 29 2  : 1.658814942605003e-05
4 2 E A  : 1.658814942605003e-05
2 B 6 9  : 3.317629885210006e-05
12 2 39 2  : 1.658814942605003e-05
E A 2 B  : 1.658814942605003e-05
15 15 15 39  : 1.658814942605003e-05
D 8 38 2  : 1.658814942605003e-05
4 B 15 2  : 1.658814942605003e-05
2 E 8 7  : 1.658814942605003e-05
2 12 2 B  : 8.294074713025015e-05
D 2 2 2  : 3.317629885210006e-05
6 2 E E  : 1.658814942605003e-05
21 2 2 15  : 1.658814942605003e-05
15 15 2 12  : 1.658814942605003e-05
2 8 33 15  : 1.658814942605003e-05
15 8 29 8  : 1.658814942605003e-05
33 2 5 6  : 1.658814942605003e-05
4 15 15 2  : 1.658814942605003e-05
9 8 33 6  : 1.658814942605003e-05
21 12 2 15  : 1.658814942605003e-05
2 D 1B 2  : 1.658814942605003e-05
B 8 1D A  : 4.976444827815009e-05
2 2 3 D  : 1.658814942605003e-05
2 2 2 34  : 6.635259770420012e-05
2 2 D 21  : 6.635259770420012e-05
14 E 2 A  : 1.658814942605003e-05
B 8 33 1  : 1.658814942605003e-05
34 14 1B 15  : 1.658814942605003e-05
B 2 8 38  : 3.317629885210006e-05
2 2 29 2  : 3.317629885210006e-05
E 5 F F  : 1.658814942605003e-05
34 2 B 12  : 1.658814942605003e-05
F 10 12 E  : 1.658814942605003e-05
A 12 15 2  : 1.658814942605003e-05
7 8 29 1  : 1.658814942605003e-05
7 3 2 5  : 1.658814942605003e-05
6 7 B 8  : 1.658814942605003e-05
14 8 33 2  : 1.658814942605003e-05
8 9 B 15  : 1.658814942605003e-05
8 1D A 2  : 1.658814942605003e-05
A E 2 34  : 1.658814942605003e-05
5 A 2 2  : 1.658814942605003e-05
14 6 7 B  : 1.658814942605003e-05
2 3 A 8  : 1.658814942605003e-05
9 B 15 8  : 1.658814942605003e-05
1D 15 B B  : 4.976444827815009e-05
38 2 2 E  : 3.317629885210006e-05
12 B 12 2  : 6.635259770420012e-05
1D F F 10  : 4.976444827815009e-05
B 2 34 2  : 6.635259770420012e-05
C B 2 34  : 3.317629885210006e-05
C 2 B 15  : 1.658814942605003e-05
2 15 8 29  : 1.658814942605003e-05
2 2 D B  : 0.00018246964368655034
B 3 8 9  : 1.658814942605003e-05
2 15 15 F  : 1.658814942605003e-05
35 2 8 32  : 1.658814942605003e-05
2 5 15 2  : 3.317629885210006e-05
5 2 15 2  : 1.658814942605003e-05
5 15 2 E  : 4.976444827815009e-05
2 B 21 8  : 1.658814942605003e-05
37 2 6 7  : 1.658814942605003e-05
2 B 2 34  : 3.317629885210006e-05
5 E 2 2  : 1.658814942605003e-05
5 15 2 5  : 1.658814942605003e-05
34 2 2 2  : 3.317629885210006e-05
B 2 5 15  : 1.658814942605003e-05
B 21 8 37  : 1.658814942605003e-05
C 2 8 9  : 1.658814942605003e-05
12 2 C B  : 1.658814942605003e-05
2 34 2 C  : 1.658814942605003e-05
C 2 2 C  : 1.658814942605003e-05
15 8 29 F  : 1.658814942605003e-05
2 2 8 23  : 9.952889655630017e-05
E 34 E 2  : 1.658814942605003e-05
2 2 B 15  : 1.658814942605003e-05
15 15 15 2  : 4.976444827815009e-05
8 17 21 3A  : 6.635259770420012e-05
2 B 6 2  : 3.317629885210006e-05
32 2 2 15  : 1.658814942605003e-05
B 21 6 37  : 1.658814942605003e-05
1D 15 B 21  : 1.658814942605003e-05
3A F F F  : 3.317629885210006e-05
12 2 2 15  : 8.294074713025015e-05
2 B 15 15  : 1.658814942605003e-05
2 34 B 3  : 1.658814942605003e-05
B 15 15 15  : 1.658814942605003e-05
15 15 2 8  : 1.658814942605003e-05
17 21 3A F  : 3.317629885210006e-05
17 A 8 7  : 1.658814942605003e-05
D 12 3 15  : 1.658814942605003e-05
E 2 8 1D  : 1.658814942605003e-05
8 33 C 15  : 1.658814942605003e-05
21 8 33 2  : 1.658814942605003e-05
C 15 B 8  : 1.658814942605003e-05
1D 12 2 12  : 1.658814942605003e-05
C 8 38 2  : 1.658814942605003e-05
B 8 1D 8  : 3.317629885210006e-05
9 2 B F  : 1.658814942605003e-05
2 2 1 D  : 1.658814942605003e-05
3A 3C B 3B  : 1.658814942605003e-05
49 F F 10  : 3.317629885210006e-05
D 1 2 3  : 1.658814942605003e-05
B B B 3B  : 1.658814942605003e-05
3B 49 2 12  : 1.658814942605003e-05
21 1 2 2  : 1.658814942605003e-05
B 15 1 2  : 1.658814942605003e-05
F 8 2 38  : 1.658814942605003e-05
B 8 1D 15  : 3.317629885210006e-05
2 21 12 1  : 1.658814942605003e-05
2 2 21 15  : 3.317629885210006e-05
C 2 15 15  : 1.658814942605003e-05
2 19 B 2  : 1.658814942605003e-05
2 2 15 8  : 3.317629885210006e-05
29 15 B 2  : 3.317629885210006e-05
8 1D B F  : 3.317629885210006e-05
4 2 2 D  : 1.658814942605003e-05
6 33 2 19  : 1.658814942605003e-05
3B 49 19 A  : 1.658814942605003e-05
15 B 15 8  : 3.317629885210006e-05
2 B 8 29  : 1.658814942605003e-05
15 B 8 38  : 4.976444827815009e-05
2 8 32 12  : 1.658814942605003e-05
12 2 8 33  : 4.976444827815009e-05
B 15 5 B  : 3.317629885210006e-05
2 15 21 8  : 1.658814942605003e-05
37 15 B B  : 3.317629885210006e-05
2 6 32 12  : 1.658814942605003e-05
21 5 12 2  : 1.658814942605003e-05
15 5 B 12  : 1.658814942605003e-05
2 2 15 5  : 3.317629885210006e-05
B 2 15 6  : 1.658814942605003e-05
2 D 2 B  : 6.635259770420012e-05
21 E 1 2  : 1.658814942605003e-05
F 2 15 14  : 1.658814942605003e-05
2 B 15 B  : 4.976444827815009e-05
6 37 15 B  : 1.658814942605003e-05
15 14 2 2  : 1.658814942605003e-05
D 2 B 2  : 4.976444827815009e-05
15 E 1 2  : 1.658814942605003e-05
F 2 5 B  : 3.317629885210006e-05
E 1 2 F  : 1.658814942605003e-05
2 15 14 5  : 1.658814942605003e-05
B 2 15 21  : 1.658814942605003e-05
8 37 2 15  : 1.658814942605003e-05
7 2 1B 21  : 1.658814942605003e-05
32 39 B 2  : 1.658814942605003e-05
B 2 5 34  : 1.658814942605003e-05
5 B 2 5  : 1.658814942605003e-05
B B B B  : 3.317629885210006e-05
B B 21 2  : 1.658814942605003e-05
B B 8 37  : 1.658814942605003e-05
12 2 E A  : 1.658814942605003e-05
4 2 15 B  : 3.317629885210006e-05
B 2 B 12  : 1.658814942605003e-05
5 12 2 34  : 1.658814942605003e-05
34 D 2 B  : 1.658814942605003e-05
5 34 B B  : 1.658814942605003e-05
15 2 6 37  : 1.658814942605003e-05
21 B 21 6  : 1.658814942605003e-05
37 15 B 2  : 1.658814942605003e-05
8 38 2 F  : 1.658814942605003e-05
15 8 33 15  : 3.317629885210006e-05
8 29 21 B  : 1.658814942605003e-05
29 2 8 38  : 1.658814942605003e-05
2 D B 2  : 4.976444827815009e-05
A 15 8 33  : 3.317629885210006e-05
15 B 8 29  : 9.952889655630017e-05
15 8 29 2  : 3.317629885210006e-05
1D 2 2 E  : 3.317629885210006e-05
33 15 B 8  : 1.658814942605003e-05
29 21 8 33  : 1.658814942605003e-05
8 38 8 7  : 1.658814942605003e-05
15 8 33 8  : 1.658814942605003e-05
29 2 8 1D  : 1.658814942605003e-05
B 8 29 15  : 1.658814942605003e-05
B 8 29 21  : 1.658814942605003e-05
3 3 D 2  : 1.658814942605003e-05
2 C D 3  : 1.658814942605003e-05
D B E 2  : 1.658814942605003e-05
C 2 B C  : 1.658814942605003e-05
8 7 15 15  : 1.658814942605003e-05
B 8 33 15  : 1.658814942605003e-05
7 2 D B  : 1.658814942605003e-05
2 3 D 2  : 1.658814942605003e-05
2 3 D E  : 1.658814942605003e-05
2 3 D B  : 1.658814942605003e-05
12 3 17 7  : 1.658814942605003e-05
B 34 3A 3C  : 1.658814942605003e-05
2 B 34 3A  : 1.658814942605003e-05
3C 2 15 2  : 1.658814942605003e-05
A 2 B 34  : 1.658814942605003e-05
3A 3C 2 15  : 1.658814942605003e-05
8 1D 2 F  : 1.658814942605003e-05
1D 2 B 5  : 1.658814942605003e-05
D B C B  : 1.658814942605003e-05
2 D B C  : 1.658814942605003e-05
B 2 D B  : 1.658814942605003e-05
C B 15 8  : 1.658814942605003e-05
33 15 8 29  : 1.658814942605003e-05
2 34 2 B  : 1.658814942605003e-05
B 3B 49 2  : 1.658814942605003e-05
12 12 12 2  : 1.658814942605003e-05
D 2 B 4  : 1.658814942605003e-05
15 8 38 2  : 1.658814942605003e-05
2 B 34 2  : 4.976444827815009e-05
B 2 12 2  : 3.317629885210006e-05
B 34 2 E  : 1.658814942605003e-05
3 2 C 2  : 3.317629885210006e-05
3 2 C A  : 1.658814942605003e-05
8 29 2 3  : 3.317629885210006e-05
2 C 2 3  : 1.658814942605003e-05
2 C A 12  : 1.658814942605003e-05
8 38 2 3  : 3.317629885210006e-05
2 C A 2  : 1.658814942605003e-05
2 3 3 E  : 1.658814942605003e-05
2 C E B  : 1.658814942605003e-05
2 C B A  : 4.976444827815009e-05
3 E 2 C  : 3.317629885210006e-05
E B 2 C  : 1.658814942605003e-05
B A 8 38  : 1.658814942605003e-05
C B 2 3  : 1.658814942605003e-05
B 2 C B  : 4.976444827815009e-05
A 8 29 2  : 1.658814942605003e-05
3 B 2 C  : 1.658814942605003e-05
B 2 3 B  : 3.317629885210006e-05
15 B 15 15  : 1.658814942605003e-05
15 2 8 1D  : 3.317629885210006e-05
12 12 2 E  : 3.317629885210006e-05
15 2 15 15  : 1.658814942605003e-05
E 2 B 21  : 1.658814942605003e-05
2 2 5 1  : 1.658814942605003e-05
2 F 3 2  : 1.658814942605003e-05
D 5 2 B  : 1.658814942605003e-05
5 2 3 B  : 1.658814942605003e-05
B B B 15  : 1.658814942605003e-05
B B 21 8  : 3.317629885210006e-05
33 2 B B  : 1.658814942605003e-05
21 8 33 15  : 1.658814942605003e-05
E 2 2 34  : 1.658814942605003e-05
34 34 2 2  : 1.658814942605003e-05
2 D D B  : 3.317629885210006e-05
D B B 2  : 3.317629885210006e-05
2 4 D D  : 1.658814942605003e-05
D E 12 2  : 1.658814942605003e-05
2 2 B D  : 1.658814942605003e-05
12 5 15 2  : 1.658814942605003e-05
1D 15 8 1D  : 1.658814942605003e-05
8 32 12 12  : 1.658814942605003e-05
2 15 12 34  : 1.658814942605003e-05
2 15 34 2  : 1.658814942605003e-05
34 15 2 2  : 1.658814942605003e-05
2 B 2 15  : 3.317629885210006e-05
21 8 37 15  : 1.658814942605003e-05
E B 2 21  : 1.658814942605003e-05
2 E 2 B  : 1.658814942605003e-05
39 2 2 B  : 3.317629885210006e-05
B 39 B 2  : 1.658814942605003e-05
34 B B 2  : 1.658814942605003e-05
34 2 34 2  : 1.658814942605003e-05
12 2 12 B  : 1.658814942605003e-05
2 2 12 B  : 4.976444827815009e-05
D B 2 34  : 1.658814942605003e-05
1 2 34 2  : 1.658814942605003e-05
5 21 2 12  : 1.658814942605003e-05
5 3 2 2  : 1.658814942605003e-05
37 2 2 2  : 1.658814942605003e-05
2 2 19 2  : 1.658814942605003e-05
19 2 B 15  : 3.317629885210006e-05
15 8 1D E  : 1.658814942605003e-05
19 19 2 B  : 1.658814942605003e-05
8 1D E 8  : 1.658814942605003e-05
38 2 2 19  : 1.658814942605003e-05
2 8 29 F  : 1.658814942605003e-05
4 15 B 8  : 6.635259770420012e-05
1D 12 2 F  : 3.317629885210006e-05
2 1 B 2  : 1.658814942605003e-05
2 C 3B 49  : 1.658814942605003e-05
D B 2 2  : 6.635259770420012e-05
2 2 B C  : 1.658814942605003e-05
B B B E  : 1.658814942605003e-05
A 2 2 C  : 4.976444827815009e-05
B 1 E F  : 1.658814942605003e-05
C B 2 E  : 1.658814942605003e-05
C B 2 1  : 1.658814942605003e-05
2 F C B  : 1.658814942605003e-05
8 1D 12 8  : 1.658814942605003e-05
2 15 8 38  : 1.658814942605003e-05
2 8 38 B  : 4.976444827815009e-05
2 29 E C  : 1.658814942605003e-05
F 2 E C  : 3.317629885210006e-05
E C B 2  : 1.658814942605003e-05
B 8 38 15  : 1.658814942605003e-05
38 B F F  : 1.658814942605003e-05
2 12 2 36  : 1.658814942605003e-05
8 9 E 3B  : 1.658814942605003e-05
49 15 2 2  : 1.658814942605003e-05
2 2 12 E  : 3.317629885210006e-05
15 2 B 8  : 4.976444827815009e-05
1D 15 B 2  : 1.658814942605003e-05
10 1 3 2  : 1.658814942605003e-05
21 9 2 1  : 1.658814942605003e-05
2 8 17 12  : 1.658814942605003e-05
23 12 2 2  : 1.658814942605003e-05
21 2 2 8  : 1.658814942605003e-05
17 8 9 2  : 1.658814942605003e-05
4 12 12 2  : 8.294074713025015e-05
B 2 2 F  : 3.317629885210006e-05
2 1 12 12  : 1.658814942605003e-05
C 3B 49 2  : 4.976444827815009e-05
1 2 2 C  : 1.658814942605003e-05
4 2 B 15  : 1.658814942605003e-05
F 10 8 2  : 1.658814942605003e-05
21 8 32 2  : 1.658814942605003e-05
2 2 D 4  : 3.317629885210006e-05
8 23 2 A  : 4.976444827815009e-05
2 2 C D  : 1.658814942605003e-05
B 2 2 C  : 3.317629885210006e-05
2 2 8 17  : 3.317629885210006e-05
2 12 8 33  : 1.658814942605003e-05
2 D B 15  : 1.658814942605003e-05
2 8 1D 15  : 8.294074713025015e-05
32 2 12 2  : 3.317629885210006e-05
38 2 15 2  : 3.317629885210006e-05
12 2 2 E  : 8.294074713025015e-05
E A 2 2  : 3.317629885210006e-05
12 E A 2  : 3.317629885210006e-05
B 15 B 15  : 1.658814942605003e-05
A 15 2 2  : 1.658814942605003e-05
8 37 2 12  : 1.658814942605003e-05
8 38 2 15  : 1.658814942605003e-05
12 36 2 8  : 1.658814942605003e-05
4 B B 15  : 1.658814942605003e-05
D B 15 B  : 3.317629885210006e-05
2 8 1D B  : 4.976444827815009e-05
23 2 A 2  : 1.658814942605003e-05
12 A 8 9  : 3.317629885210006e-05
D 2 E 4  : 1.658814942605003e-05
A 8 7 8  : 1.658814942605003e-05
29 B 15 B  : 1.658814942605003e-05
37 2 2 4  : 1.658814942605003e-05
36 2 8 9  : 1.658814942605003e-05
32 2 2 B  : 1.658814942605003e-05
2 D B 12  : 1.658814942605003e-05
D 2 E B  : 1.658814942605003e-05
2 39 2 2  : 4.976444827815009e-05
8 37 E 2  : 1.658814942605003e-05
23 2 39 2  : 1.658814942605003e-05
39 2 2 2  : 3.317629885210006e-05
2 3 C D  : 1.658814942605003e-05
E 6 1D 2  : 1.658814942605003e-05
29 2 2 D  : 3.317629885210006e-05
D 21 A 2  : 1.658814942605003e-05
2 D D 3  : 1.658814942605003e-05
D 21 19 2  : 1.658814942605003e-05
C 2 D E  : 1.658814942605003e-05
D D B 2  : 3.317629885210006e-05
3B 49 6 29  : 6.635259770420012e-05
2 2 D 8  : 6.635259770420012e-05
1D 2 2 D  : 8.294074713025015e-05
21 A 2 2  : 3.317629885210006e-05
D D 3 2  : 3.317629885210006e-05
21 19 2 2  : 3.317629885210006e-05
B 3 C E  : 1.658814942605003e-05
9 2 3 3  : 1.658814942605003e-05
B C E 6  : 1.658814942605003e-05
D B 2 3B  : 1.658814942605003e-05
49 6 29 2  : 3.317629885210006e-05
2 D 8 1D  : 3.317629885210006e-05
D 3 2 3B  : 1.658814942605003e-05
19 2 2 2  : 1.658814942605003e-05
B 2 B 3  : 3.317629885210006e-05
C E 6 1D  : 1.658814942605003e-05
2 2 D D  : 3.317629885210006e-05
B 2 3B 49  : 3.317629885210006e-05
D 8 1D 2  : 3.317629885210006e-05
2 D 21 A  : 1.658814942605003e-05
2 D 21 19  : 1.658814942605003e-05
2 6 2 2  : 3.317629885210006e-05
15 D B 2  : 3.317629885210006e-05
3 2 17 21  : 1.658814942605003e-05
9 2 12 1  : 1.658814942605003e-05
F 3 2 8  : 1.658814942605003e-05
1 2 2 D  : 4.976444827815009e-05
37 B 12 2  : 1.658814942605003e-05
2 1 2 F  : 3.317629885210006e-05
3 3 8 23  : 1.658814942605003e-05
8 23 2 1  : 1.658814942605003e-05
2 8 37 B  : 1.658814942605003e-05
2 C 1 2  : 4.976444827815009e-05
2 12 1 2  : 1.658814942605003e-05
2 C 2 4  : 3.317629885210006e-05
1 1 B 12  : 1.658814942605003e-05
5 2 15 B  : 1.658814942605003e-05
2 2 5 39  : 1.658814942605003e-05
15 8 1D A  : 1.658814942605003e-05
2 B 9D 15  : 1.658814942605003e-05
15 8E 8E B  : 1.658814942605003e-05
55 B 8 1D  : 1.658814942605003e-05
8 38 B F  : 1.658814942605003e-05
4 B 2 B  : 1.658814942605003e-05
8 1D 12 2  : 4.976444827815009e-05
2 D B B  : 4.976444827815009e-05
D B 2 4  : 1.658814942605003e-05
B B 15 B  : 1.658814942605003e-05
1D 2 15 F  : 1.658814942605003e-05
B 8 32 2  : 1.658814942605003e-05
15 2 6 29  : 1.658814942605003e-05
2 15 21 6  : 1.658814942605003e-05
38 8 37 8  : 1.658814942605003e-05
29 2 15 1  : 1.658814942605003e-05
2 21 1 2  : 1.658814942605003e-05
2 B 8 32  : 1.658814942605003e-05
2 15 8 37  : 1.658814942605003e-05
2 8 38 F  : 3.317629885210006e-05
38 F F 2  : 1.658814942605003e-05
12 2 15 2  : 4.976444827815009e-05
15 E 12 2  : 1.658814942605003e-05
B B 34 2  : 6.635259770420012e-05
6 32 12 12  : 1.658814942605003e-05
2 15 21 2  : 1.658814942605003e-05
E B 15 34  : 1.658814942605003e-05
15 6 37 12  : 1.658814942605003e-05
2 5 E B  : 1.658814942605003e-05
15 34 2 15  : 1.658814942605003e-05
5 E 2 5  : 3.317629885210006e-05
15 15 B 2  : 1.658814942605003e-05
B 2 15 15  : 1.658814942605003e-05
D B 34 2  : 1.658814942605003e-05
E B 15 B  : 1.658814942605003e-05
15 3 2 2  : 1.658814942605003e-05
8 32 2 5  : 1.658814942605003e-05
E 2 5 15  : 1.658814942605003e-05
B 15 E 2  : 1.658814942605003e-05
34 2 15 34  : 1.658814942605003e-05
8 2 37 E  : 1.658814942605003e-05
2 D 15 B  : 1.658814942605003e-05
34 2 15 8  : 3.317629885210006e-05
1D B 2 2  : 1.658814942605003e-05
8 38 F F  : 4.976444827815009e-05
8 7 8 38  : 1.658814942605003e-05
9 2 3B 49  : 3.317629885210006e-05
B 15 15 B  : 1.658814942605003e-05
9D B 8E B  : 1.658814942605003e-05
55 2 2 2  : 1.658814942605003e-05
2 B A 9D  : 1.658814942605003e-05
8E 55 9D 8E  : 3.317629885210006e-05
55 9D 8E 55  : 3.317629885210006e-05
9D 8E 55 53  : 1.658814942605003e-05
94 55 53 8A  : 0.0003317629885210006
55 53 94 55  : 0.0003649392873731007
53 8A 8E 8A  : 3.317629885210006e-05
53 8A 55 53  : 0.00026541039081680047
9D 8E 55 9D  : 1.658814942605003e-05
53 8A 8E 55  : 6.635259770420012e-05
53 94 8E 55  : 3.317629885210006e-05
53 8E 8A 55  : 3.317629885210006e-05
53 8E B B  : 1.658814942605003e-05
55 53 8A 55  : 1.658814942605003e-05
53 94 55 53  : 1.658814942605003e-05
53 8A 55 B  : 1.658814942605003e-05
2 53 94 2  : 1.658814942605003e-05
B 55 53 8A  : 1.658814942605003e-05
53 8E 94 55  : 8.294074713025015e-05
8A 55 53 94  : 1.658814942605003e-05
